id,en,fr,it,de,es
"-704210313","Grand Summoner","Invocateur avancé","Grande evocatore","Ehrwürdiger Kommandeur","Gran invocador"
"-1630653450","Master Summoner","Grand Maître invocateur","Evocatore master","Kommandoeminenz","Invocador maestro"
"-182691615","Ultimate Summoner","Invocateur émérite","Sommo evocatore","Kommandeur „Ultimo“","Invocador definitivo"
"369309202","Boss Summoner","Boss invocateur","Evocatore capo","Bosskommandeur","Invocador jefe"
"817834509","Novice Recruiter I","Recruteur novice niveau I","Apprendista reclutatore I","Personalnovize I","Recluta novato I"
"2073474453","Collect 2 Heroes","Récupérez 2 Héros","Ottiene 2 eroi","Rekrutiere 2 Helden","Recopila 2 héroes"
"1705615283","Novice Recruiter II","Recruteur novice niveau II","Apprendista reclutatore II","Personalnovize II","Recluta novato II"
"-1825227234","Collect 4 Heroes","Récupérez 4 Héros","Ottiene 4 eroi","Rekrutiere 4 Helden","Recopila 4 héroes"
"-1785432844","Novice Recruiter III","Recruteur novice niveau III","Apprendista reclutatore III","Personalnovize III","Recluta novato III"
"-1159816444","Collect 5 Heroes","Récupérez 5 Héros","Ottiene 5 eroi","Rekrutiere 5 Helden","Recopila 5 héroes"
"-1171485622","Superior Recruiter I","Recruteur expérimenté I","Reclutatore superiore I","Personalazubi I","Recluta superior I"
"806867174","Collect 6 Heroes","Récupérez 6 Héros","Ottiene 6 eroi","Rekrutiere 6 Helden","Recopila 6 héroes"
"-1863823148","Superior Recruiter II","Recruteur expérimenté II","Reclutatore superiore II","Personlazubi II","Recluta superior II"
"939386715","Collect 7 Heroes","Récupérez 7 Héros","Ottiene 7 eroi","Rekrutiere 7 Helden","Recopila 7 héroes"
"1868902879","Superior Recruiter III","Recruteur expérimenté III","Reclutatore superiore III","Personalazubi III","Recluta superior III"
"-1536931433","Collect 8 Heroes","Récupérez 8 Héros","Ottiene 8 eroi","Rekrutiere 8 Helden","Recopila 8 héroes"
"419871292","Expert Recruiter I","Recruteur expert niveau I","Reclutatore esperto I","Personalexperte I","Recluta experto I"
"2132124468","Collect 9 Heroes","Récupérez 9 Héros","Ottiene 9 eroi","Rekrutiere 9 Helden","Recopila 9 héroes"
"2132079150","Expert Recruiter II","Recruteur expert niveau II","Reclutatore esperto II","Personalexperte II","Recluta experto II"
"1761944010","Collect 10 Heroes","Récupérez 10 Héros","Ottiene 10 eroi","Rekrutiere 10 Helden","Recopila 10 héroes"
"1571554575","Expert Recruiter III","Recruteur expert niveau III","Reclutatore esperto III","Personalexperte III","Recluta experto III"
"-1563456927","Collect 11 Heroes","Récupérez 11 Héros","Ottiene 11 eroi","Rekrutiere 11 Helden","Recopila 11 héroes"
"-1724701013","Veteran Recruiter I","Recruteur vétéran niveau I","Reclutatore veterano I","Personalprofi I","Recluta veterano I"
"765357917","Collect 12 Heroes","Récupérez 12 Héros","Ottiene 12 eroi","Rekrutiere 12 Helden","Recopila 12 héroes"
"-1944661626","Veteran Recruiter II","Recruteur vétéran niveau II","Reclutatore veterano II","Personalprofi II","Recluta veterano II"
"-523304318","Collect 13 Heroes","Récupérez 13 Héros","Ottiene 13 eroi","Rekrutiere 13 Helden","Recopila 13 héroes"
"-1222474849","Veteran Recruiter III","Recruteur vétéran niveau III","Reclutatore veterano III","Personalprofi III","Recluta veterano III"
"1834998733","Collect 14 Heroes","Récupérez 14 Héros","Ottiene 14 eroi","Rekrutiere 14 Helden","Recopila 14 héroes"
"1559262166","Elite Recruiter I","Recruteur d'élite niveau I","Reclutatore d'élite I","Personalmeister I","Recluta de élite I"
"1263805592","Collect 15 Heroes","Récupérez 15 Héros","Ottiene 15 eroi","Rekrutiere 15 Helden","Recopila 15 héroes"
"-763254355","Elite Recruiter II","Recruteur d'élite niveau II","Reclutatore d'élite II","Personalmeister II","Recluta de élite II"
"-1020438887","Collect 16 Heroes","Récupérez 16 Héros","Ottiene 16 eroi","Rekrutiere 16 Helden","Recopila 16 héroes"
"-862224796","Elite Recruiter III","Recruteur d'élite niveau III","Reclutatore d'élite III","Personalmeister III","Recluta de élite III"
"-1985345880","Collect 17 Heroes","Récupérez 17 Héros","Ottiene 17 eroi","Rekrutiere 17 Helden","Recopila 17 héroes"
"1202308577","Champion Recruiter I","Recruteur champion I","Reclutatore campione I","Oberpersonalleiter I","Recluta campeón I"
"-799110951","Collect 18 Heroes","Récupérez 18 Héros","Ottiene 18 eroi","Rekrutiere 18 Helden","Recopila 18 héroes"
"1008033698","Champion Recruiter II","Recruteur champion II","Reclutatore campione II","Oberpersonalleiter II","Recluta campeón II"
"-2004788107","Collect 20 Heroes","Récupérez 20 Héros","Ottiene 20 eroi","Rekrutiere 20 Helden","Recopila 20 héroes"
"629639881","Grand Recruiter I","Recruteur expérimenté I","Grande reclutatore I","Ehrwürdiger Personalleiter I","Gran recluta I"
"126858797","Collect 22 Heroes","Récupérez 22 Héros","Ottiene 22 eroi","Rekrutiere 22 Helden","Recopila 22 héroes"
"-1518044013","Grand Recruiter II","Recruteur expérimenté II","Grande reclutatore II","Ehrwürdiger Personalleiter II","Gran recluta II"
"872047938","Collect 24 Heroes","Récupérez 24 Héros","Ottiene 24 eroi","Rekrutiere 24 Helden","Recopila 24 héroes"
"1251180734","Master Recruiter I","Grand Maître recruteur I","Reclutatore master I","Personaleminenz I","Recluta maestro I"
"736561656","Collect 26 Heroes","Récupérez 26 Héros","Ottiene 26 eroi","Rekrutiere 26 Helden","Recopila 26 héroes"
"-782715344","Master Recruiter II","Grand Maître recruteur II","Reclutatore master II","Personaleminenz II","Recluta maestro II"
"872821929","Collect 28 Heroes","Récupérez 28 Héros","Ottiene 28 eroi","Rekrutiere 28 Helden","Recopila 28 héroes"
"-417692913","Ultimate Recruiter I","Recruteur émérite I","Sommo reclutatore I","Personalleiter „Ultimo“ I","Recluta definitivo I"
"178339772","Collect 30 Heroes","Récupérez 30 Héros","Ottiene 30 eroi","Rekrutiere 30 Helden","Recopila 30 héroes"
"319705008","Ultimate Recruiter II","Recruteur émérite II","Sommo reclutatore II","Personalleiter „Ultimo“ II","Recluta definitivo II"
"-1750008090","Collect 35 Heroes","Récupérez 35 Héros","Ottiene 35 eroi","Rekrutiere 35 Helden","Recopila 35 héroes"
"-1247290465","Boss Recruiter","Boss recruteur","Reclutatore capo","Personalboss","Recluta jefe"
"-644918799","Collect 40 Heroes","Récupérez 40 Héros","Ottiene 40 eroi","Rekrutiere 40 Helden","Recopila 40 héroes"
"-1371351716","Novice Ascender","Élévateur novice","Apprendista sviluppatore","Evolutionsnovize","Ascensionista novato"
"-1987743921","Ascend 1 Hero","Ascend 1 Hero","Ascend 1 Hero","Ascend 1 Hero","Ascend 1 Hero"
"-1364262567","Superior Ascender","Élévateur expérimenté","Sviluppatore superiore","Evolutionsazubi","Ascensionista superior"
"299959672","Ascend 2 More Heroes","Élevez 2 autres Héros","Evolve altri 2 eroi","Evolviere 2 Helden","Asciende a 2 héroes más"
"-466634401","Expert Ascender","Élévateur expert","Sviluppatore esperto","Evolutionsexperte","Ascensionista experto"
"-992918192","Ascend 4 More Heroes","Élevez 4 autres Héros","Evolve altri 4 eroi","Evolviere 4 Helden","Asciende a 4 héroes más"
"909775542","Veteran Ascender","Élévateur vétéran","Sviluppatore veterano","Evolutionsprofi","Ascensionista veterano"
"-1281742375","Ascend 6 More Heroes","Élevez 6 autres Héros","Evolve altri 6 eroi","Evolviere 6 Helden","Asciende a 6 héroes más"
"-887110803","Elite Ascender","Élévateur d'élite","Sviluppatore d'élite","Evolutionsmeister","Ascensionista de élite"
"-2038080304","Ascend 8 More Heroes","Élevez 8 autres Héros","Evolve altri 8 eroi","Evolviere 8 Helden","Asciende a 8 héroes más"
"-1295240082","Champion Ascender","Champion élévateur","Campione di evoluzione","Oberevolutionär","Ascensionista campeón"
"664318835","Ascend 10 More Heroes","Élevez 10 autres Héros","Evolve altri 10 eroi","Evolviere 10 Helden","Asciende a 10 héroes más"
"25480373","Grand Ascender","Élévateur expert","Grande sviluppatore","Ehrwürdiger Evolutionär","Gran ascensionista"
"1901156283","Ascend 12 More Heroes","Élevez 12 autres Héros","Evolve altri 12 eroi","Evolviere 12 Helden","Asciende a 12 héroes más"
"2126904873","Master Ascender","Grand Maître élévateur","Sviluppatore master","Evolutionseminenz","Ascensionista maestro"
"1196393153","Ascend 14 More Heroes","Élevez 14 autres Héros","Evolve altri 14 eroi","Evolviere 14 Helden","Asciende a 14 héroes más"
"-501175801","Ultimate Ascender","Élévateur émérite","Mastro sviluppatore","Evolutionär „Ultimo“","Ascensionista definitivo"
"-1749879267","Ascend 16 More Heroes","Élevez 16 autres Héros","Evolve altri 16 eroi","Evolviere 16 Helden","Asciende a 16 héroes más"
"1042931721","Boss Ascender","Boss élévateur","Sviluppatore capo","Evolutionsboss","Ascensionista jefe"
"-946083640","Ascend 18 More Heroes","Élevez 18 autres Héros","Evolve altri 18 eroi","Evolviere 18 Helden","Asciende a 18 héroes más"
"1140564117","Novice Boss","Boss novice","Apprendista capo","Novizen-Boss","Jefe novato"
"-2097856939","Obtain Player Rank 10","Obtenir le rang de joueur 10","Ottiene livello giocatore 10","Erreiche Spielerlevel 10","Obtén el rango 10 de jugador"
"-1370982900","Superior Boss","Boss expérimente","Capo superiore","Azubiboss","Jefe superior"
"-1762943456","Obtain Player Rank 20","Obtenir le rang de joueur 20","Ottiene livello giocatore 20","Erreiche Spielerlevel 20","Obtén el rango 20 de jugador"
"-907051392","Expert Boss","Boss expert","Capo esperto","Bossexperte","Jefe experto"
"337852648","Obtain Player Rank 30","Obtenir le rang de joueur 30","Ottiene livello giocatore 30","Erreiche Spielerlevel 30","Obtén el rango 30 de jugador"
"205380952","Veteran Boss","Boss vétéran","Capo veterano","Profiboss","Jefe veterano"
"-589344085","Obtain Player Rank 40","Obtenir le rang de joueur 40","Ottiene livello giocatore 40","Erreiche Spielerlevel 40","Obtén el rango 40 de jugador"
"682629984","Elite Boss","Boss d'élite","Capo d'élite","Boss-Meister","Jefe de élite"
"2065738200","Obtain Player Rank 50","Obtenir le rang de joueur 50","Ottiene livello giocatore 50","Erreiche Spielerlevel 50","Obtén el rango 50 de jugador"
"1151156613","Champion Boss","Champion Boss","Campione capo","Oberboss","Jefe campeón"
"1097110385","Obtain Player Rank 60","Obtenir le rang de joueur 60","Ottiene livello giocatore 60","Erreiche Spielerlevel 60","Obtén el rango 60 de jugador"
"2017957086","Grand Boss","Boss avancé","Grande capo","Ehrwürdiger Boss","Gran jefe"
"220241236","Obtain Player Rank 70","Obtenir le rang de joueur 70","Ottiene livello giocatore 70","Erreiche Spielerlevel 70","Obtén el rango 70 de jugador"
"1658249407","Master Boss","Grand Maître Boss","Capo master","Bosseminenz","Jefe maestro"
"2053225225","Obtain Player Rank 80","Obtenir le rang de joueur 80","Ottiene livello giocatore 80","Erreiche Spielerlevel 80","Obtén el rango 80 de jugador"
"-212305231","Ultimate Boss","Boss émérite","Capo mastro","Boss „Ultiomo“","Jefe definitivo"
"1223824682","Obtain Player Rank 90","Obtenir le rang de joueur 90","Ottiene livello giocatore 90","Erreiche Spielerlevel 90","Obtén el rango 90 de jugador"
"-1744666758","Boss of Bosses","Ultra Boss","Boss dei boss","Halbgott","Jefe de jefes"
"-637271882","Obtain Player Rank 100","Obtenir le rang de joueur 100","Ottiene livello giocatore 100","Erreiche Spielerlevel 100","Obtén el rango 100 de jugador"
"869681100","!!!{0}!!!","!!!{0}!!!","{0}!!!","!!!{0}!!!","¡¡¡{0}!!!"
"2010513685","Heal Potion","Potion de soins","Pozione guaritrice","Vitaltrank","Poción curativa"
"1225856632","Fully heals a HERO and cures POISON and BURN","Rétablis complètement un HÉROS et soigne EMPOISONNEMENTS et BRÛLURES","Guarisce completamente un EROE e cura VELENI e USTIONI","Heilt HELDEN komplett und kuriert GIFT und FLAMMEN","Sana completamente a un HÉROE y cura el VENENO y la ABRASIÓN"
"1298899805","Only valid for allies that are alive.","Ne fonctionne que sur les alliés encore vivants.","Valida solo per alleati ancora vivi.","Wirkt natürlich nur, wenn die Helden noch leben.","Solo es válida para los aliados que estén vivos."
"-21859304","Health Full","Vie au max","Salute piena","Leben voll","Salud completa"
"1937569590","Energy Potion","Potion d'énergie","Pozione d'energia","Energieelixier","Poción de energía"
"789316449","Fully charge a HERO'S ABILITIES","Charge les COMPÉTENCES DU HÉROS au maximum","Ricarica completamente le ABILITÀ DI UN EROE","Lädt die KAMPFTECHNIKEN eines HELDEN komplett auf","Recarga por completo las HABILIDADES DE UN HÉROE"
"1444075100","Abilities Charged","Compétences chargées","Abilità ricaricate","Kampftechniken aufgeladen","Habilidades recargadas"
"-2120637911","Revive Potion","Potion de résurrection","Pozione resuscitante","Lebenselixier","Poción resucitadora"
"247623956","Revive a dead HERO","Ressuscite un HÉROS mort","Resuscita un EROE morto","Gefallenen Helden wiederbeleben","Resucita a un HÉROE muerto"
"-1915549223","Double","Double","Double","Double","Double"
"1295882043","Triple","Triple","Triple","Triple","Triple"
"-166966845","New Boss Bonus!","Nouveau bonus de Boss !","New Boss Bonus!","Neuer Boss Bonus!","New Boss Bonus!"
"1574481744","For a limited time, purchase ANY amount of Gems and for [color gold]7 days[/color] get:","Offre à durée limitée : pendant [color gold]7 jours[/color], pour n'importe quelle quantité de Gemmes achetées, vous obtenez :","For a limited time, purchase ANY amount of Gems and for [color gold]7 days[/color] get:","Nur für kurze Zeit! Kaufe Juwelen - EGAL WIE VIELE und für [color gold]7 Tage[/color] erhältst Du:","For a limited time, purchase ANY amount of Gems and for [color gold]7 days[/color] get:"
"-317463485","[sprite ProgressIndicator_DotWhite]A free daily [color gold]Hero Token[/color]!\n[color gold][sprite ProgressIndicator_DotWhite]50% Bonus[/color] to Hero XP!\n[color gold][sprite ProgressIndicator_DotWhite]x2 Crit[/color] chance for all your Heroes!\n[color gold][sprite ProgressIndicator_DotWhite]+25% Bonus[/color] for Gems purchased!","[color gold]Un Jeton de héros[/color] [sprite ProgressIndicator_DotWhite]gratuit tous les jours !\n[color gold][sprite ProgressIndicator_DotWhite]50 % de Bonus[/color] sur l'XP de héros !\n[color gold][sprite ProgressIndicator_DotWhite]2x plus de chance de CC[/color] pour tous vos Héros !\n[color gold][sprite ProgressIndicator_DotWhite]Bonus de +25 %[/color] sur tout achat de Gemmes !","[sprite ProgressIndicator_DotWhite]A free daily [color gold]Hero Token[/color]!\n[color gold][sprite ProgressIndicator_DotWhite]50% Bonus[/color] to Hero XP!\n[color gold][sprite ProgressIndicator_DotWhite]x2 Crit[/color] chance for all your Heroes!\n[color gold][sprite ProgressIndicator_DotWhite]+25% Bonus[/color] for Gems purchased!","[sprite ProgressIndicator_DotWhite]Jeden Tag 1 [color gold]Heldenmarke[/color] gratis!\n[color gold][sprite ProgressIndicator_DotWhite]50% Bonus[/color] für die XP Deiner Helden!\n[color gold][sprite ProgressIndicator_DotWhite]2x Crit[/color]-Chance für alle Deine Helden!\n[color gold][sprite ProgressIndicator_DotWhite]+25% Bonus[/color] für gekaufte Juwelen!","[sprite ProgressIndicator_DotWhite]A free daily [color gold]Hero Token[/color]!\n[color gold][sprite ProgressIndicator_DotWhite]50% Bonus[/color] to Hero XP!\n[color gold][sprite ProgressIndicator_DotWhite]x2 Crit[/color] chance for all your Heroes!\n[color gold][sprite ProgressIndicator_DotWhite]+25% Bonus[/color] for Gems purchased!"
"-1358712545","Go!","Partez !","Via!","Los!","¡Ya!"
"-453844593","Chapter 1","Chapitre 1","Capitolo 1","Kapitel 1","Capítulo 1"
"939150853","'This land has been cursed! The land and its inhabitants have been twisted into strange beasts, used to serve something called OVERLORD EXECUTUM's army.\nBe sure to let me know how that goes.'","'Cette terre a été ensorcelée ! Le pays et ses habitants ont été transformés en bêtes étranges. Elles sont utilisées pour servir dans ce qu'on appelle l'armée du SEIGNEUR SUPRÊME EXECUTUM.\nN'oubliez pas de me dire comment ça se passe.'","Questa terra è stata maledetta! Il territorio e i suoi abitanti sono stati trasformati in strane bestie, costrette a servire una cosa chiamata l'esercito di OVERLORD EXECUTUM.\nLascia che ti spieghi cos'è successo.","„Das Land wurde verflucht! Alle Bewohner wurden in grauenvolle Biester verwandelt und dienen jetzt als Kanonenfutter in der Armee des OVERLORD EXECUTUM.\nSag' Bescheid, wie's läuft!“","«¡Una maldición ha caído sobre esta tierra! El territorio y sus habitantes se han transformado en extrañas bestias, que están al servicio de algo llamado el ejército del JEFE SUPREMO EXECUTUM.\nYa me contarás cómo te va...»"
"1759483684","Chapter 2","Chapitre 2","Capitolo 2","Kapitel 2","Capítulo 2"
"667911058","Chapter 3","Chapitre 3","Capitolo 3","Kapitel 3","Capítulo 3"
